-0.056288,0.0060781,-0.0066442,149.43,0.0041989,-0.48514,-2.7873
-0.056647,0.005278,-0.0036983,149.22,0.0040637,-0.47786,-2.8136
-0.060022,0.0037586,-0.0036781,148.1,0.0039231,-0.47048,-2.8396
-0.055889,0.0060603,-0.0055173,148.16,0.0037769,-0.46299,-2.8653
-0.060711,0.0036911,-0.0065669,149.11,0.0036251,-0.45539,-2.8907
-0.058203,0.0056479,-0.0068232,148.9,0.0034676,-0.44769,-2.9159
-0.057342,0.0055448,-0.0076826,150.8,0.0033044,-0.43988,-2.9407
-0.063079,0.0040679,-0.0054401,149.66,0.0031354,-0.43197,-2.9653
-0.05811,0.0053708,-0.0064693,148.39,0.0029605,-0.42396,-2.9896
-0.057507,0.0054703,-0.0082997,150.18,0.0027805,-0.41585,-3.0135
-0.056369,0.005227,-0.0098695,150.25,0.0025965,-0.40764,-3.0372
-0.057302,0.0030613,-0.0072444,148.71,0.0024083,-0.39933,-3.0605
-0.062933,0.0012781,-0.0066253,149.82,0.0022157,-0.39091,-3.0836
-0.056549,0.0029902,-0.0059525,148.62,0.0020186,-0.3824,-3.1063
-0.057718,0.0025465,-0.0072017,150.22,0.0018171,-0.37379,-3.1287
-0.057495,0.0021503,-0.0073873,148.14,0.001611,-0.36509,-3.1507
-0.057887,-0.0012688,-0.0077347,149.97,0.0014003,-0.35628,-3.1725
-0.060964,0.0031854,-0.0062211,148.51,0.001185,-0.34738,-3.1938
-0.056811,0.0011693,-0.006066,149.33,0.00096509,-0.33839,-3.2149
-0.059025,-0.0014111,-0.0074373,149.98,0.00074058,-0.32931,-3.2356
-0.06224,-0.0025404,-0.0067023,150.6,0.00051151,-0.32013,-3.2559
-0.058496,-0.002498,-0.007081,151.32,0.00027792,-0.31086,-3.2759
-0.06274,-0.0011399,-0.0075114,150.79,3.9849e-05,-0.30149,-3.2956
-0.062179,0.0018793,-0.0075198,149.33,-0.00020263,-0.29204,-3.3149
-0.058665,-0.0025396,-0.0052313,149.78,-0.00044945,-0.2825,-3.3338
-0.062213,-0.00095084,-0.0066646,151.72,-0.00070053,-0.27287,-3.3523
-0.061027,-0.0018077,-0.0071553,148.85,-0.00095578,-0.26315,-3.3705
-0.05876,-0.00021245,-0.0074426,149.12,-0.0012151,-0.25335,-3.3883
-0.057058,-0.0046606,-0.0077038,151.3,-0.0014784,-0.24346,-3.4057
-0.06067,-0.00097976,-0.0097959,150.19,-0.0017456,-0.23349,-3.4228
-0.06277,-0.0041474,-0.0068609,148.44,-0.0020165,-0.22344,-3.4394
-0.063273,-0.0033645,-0.006914,150.03,-0.0022911,-0.2133,-3.4557
-0.058204,-0.0052303,-0.00575,150.57,-0.0025692,-0.20308,-3.4715
